Images,Method_name,Category,Compartment,Fisrt_name,Last_name,Affiliation,Institute_Acronym,Country,Citation,Project,Eq_name,Analysis_date,Categorised_result,Polymer_type_of_particle_original,Eq_specification,Color,Color_original,Shape,Morphology_original,Size_fraction,Size_range_from_μm,Size_range_to_μm,Size_dimension
16WV5iK_i1EbK03oAMNP3Xa5DOb8a7S4b,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16Yml8o9yICWzikh1I7AXJaEuS1t7En6k,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
16aX1topGqE_xGB6vTvc7lTnGuHxOd1PM,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
16d_sHNZeH7yVcYt5B7II4TGzJbJqeoJj,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16gOzt60UhJNbNBqxdJL6NqxfMCVIu2A9,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16nbKt9pm6FnblROZ7_RGl_S_gG5tb8qc,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16py_S9LOX7vhK3DHfXDxmrDFWJcaSaCv,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16qwAe8_4oKRQoYYvh4yXkp-UYhu1V7iU,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16r2_LJJdI9VlvKXz6OX4VFHShePokXQT,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16wGOfWt85-X80inguNId3ZyY5qIy6k5D,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
16yXYb3At8NWWg9rI9SASplMC6sYeJoI3,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14tY0v41Jx55OM47KPAOjsvhkeIJA7B-G,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1515S5-HdXuucFxR5_6N1BjcKc0swuejM,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
156Y1WmbDlXbGWuBuVoKTuVBGvz6wtfXN,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
15Dab1okVpOyq9kvGzo0gSPw6hqtkdgAh,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15GmYh3Gkqnq5CwVm622KGVSOn8lAbYZu,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
15Jm1qd2CTbGyLSfIkgetv9LxR1jU37rX,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15_wzXhP2IriNU9kVP1khnPKhMJaPX-7x,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15bQUf8TAXxv6y3LHHFyz3uCQDaJNT6I2,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
15ixAcauTwtTwrNL5VCHViIxQUDW8m0Nz,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15mso9x6aBWm5Onl6cc6rMdk7-rhj-mKj,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15umdk_36pLZT2uQU6xQsdovTGuCr5yP4,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15uzEq3Bs610Cv2LpKqM5uf7hNuZni2F1,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
15wuuUPXc6StnVgfRsqj5vMC_vpAl28RI,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
15wDSrZhQahHCWp-aBQMChyQMgCAiQe7S,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
160r4_wKp8ppV--xr7DUk7dxaCvv8ZxMB,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14AdIRxn2RiMt-nxfOSBiCJ7UoTwA8Zg7,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14BbRowcS2lkIW1100T7NATNNeecMT-QT,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
14CY9JsTyQnbEarmIYj5W0mfdvnUeeqxI,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14DL6ZBxyFc_xNHw8Flj4Lo-lvF2gJGdO,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
14Fxsr1djOwjPQPqYgGtQ0s9qYtnirPGw,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14JAR5KAOFutKUzikrKX-5CfUkXyrTa0E,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
14OJ46VPG4B2BzLcllbwm4TFavbq3L_yf,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
14OtCMz1s2xhqXRmed350uBCk-C6-PHeR,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14RblExDwywliDS3Am__3bcBQXCpah9-i,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,PET,PET,NA,Orange,Orange,Fiber,Fiber,NA,NA,NA,nominal
14XBue5nVWQyLdC60dqs1j76HNaYLHXCt,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
14ZQHo3u-NK3nJjU3bLBSx--GdcG_Z6cL,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
14_Zr44VPD_b2NMLV5pf-_qVNSxs_R2dA,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14cl2jIDidmVLadH5U-CnlydXmijzsoka,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
14eQfSuuYFzEbu4eXHd-f4nYBAJJARpT4,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
14hQnnCfjw_tdoR6MhxeDQqyTAbSWdoCe,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
13HYq8gfY2rNVUQx7H_QceehL5AmiYFkz,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13fAJtIpHWhpdv2RjTIKtPXnvaSGdgvaA,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
13TRKccagS3MoIKplwizN0PX3BN_eWFXQ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13fwVetGATKo0ls7l4acQ7C1hRU8hHzmG,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
13gF5XJrmR3-lK1bC17OXi7xDR5Ql3MKb,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
13hA5Z-hlgbwXEkVH-LGjdJwoQHgvjXOO,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13msZe8fmQmf3TNluTXjzyc0-hRRQhwsu,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13k2iKfCc6-QzQGhuuVcKTd9PLvvE7jQ9,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13n5HyRynmoUBTaKQm4aM176pFTqGNjpQ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13oE5e500JCcnLjjWqRtfkFZaPxZJyE8V,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13oZjAKn-QUHns5m0mbfA342yID4n1CW0,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
13u1J9E-5TncmG9Q4CrhL1sZCWB6DwJRW,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
13weSQV66isrf83eIoebbblHYRiS7T27t,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
148TVaXgnAD9OAIN6dW4IyOD9g7EKCxCu,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
148quLtq99BdvdKBd6EPOTzKylufzIvjT,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
11kMtRzOclNR000ewZeXUCXQKbDsncS0Y,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
11RC_Equ1X-KDRXxbiT14GNtSVrP6IT_w,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
11sj1SkFApS2zwleiOdTW71e4BtSCnvar,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1207dhcpodCxOwSw0dFXapXO3kXR9ZLpn,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
120zF1dwTlE3fCBB_P2SNjIsYyUvlNzb-,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
121ggx5wLwEEeABWOhNdhJZN9D3LopORW,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
12C1UiZUCjNh8TelmuJcsXQn9e9BoI1KH,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
12S-1_TlnglcyQjwtI8JT1LQ_xsYJWWZL,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
12V8ekYbcFiGg8JRsIGZOjvR2wERBu14V,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
12aJvjaHVCAOK3VQKzXA3Dv1FxWt8HiEf,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
12avRRvaOGm3_GU7WUMWrWRdz7HACtjhJ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
12es1aTEBTFfNlxp9tB-H52Fcz18bLvvB,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
12rEPhSOECYIqXeFFSpS3tsVmdEnI7KUv,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
12ySvscjIW2neKXU2LRLAN9b_bwl8ZdhK,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
136QP0Ioi1M6PVQVgtA1pAwGcZLLvknvB,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
10d0AtOM3Ki0Ip4_IyKU62uyAa07jS2EH,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
10dsjyWFaFLibkdywHvbldeqquxgPC_rR,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
10mTHVRh1CBnY1ab5uEneTNVkfqx8ZaBI,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
10uqrskjHVKhn2zkm8TBFw5rQyCRLSRKW,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
10y0xAUgg55SSD_2hsR9IsLhm2hpj1Bxv,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
10ysFRPx50hmb33DWuhV0RI6iN5TiGUT3,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
10zOcMiYSEHYXIYMaIVp5xZ6r-XWBTLT6,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
110f-f5ayWdrfP6PRazic5hr4rVpyLlv0,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
110wShc9_qFXRawWIgSxtBaDF-eebEZtP,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
113e2mhmSg-fYU9nUQDbpiA4SOpoZABJy,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
118HPiPINePKRdqooRH2ynr8nwhucHL4A,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
118alQlGs9dHljfAF0eDAIcNty3D5hGdk,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
11CmV3aInSFtlpG1fiGHK2jfSquiLPdEC,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
11HVs-jdKysZxmGsFZ7JOndvGCFaQiFCZ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
11KNhIICjkx39QLHdPpBVrITupiSPtyXZ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1-qMKDGN0DPi1bHrOmesn1v7_5uF88Wfb,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
1-rX3MI5n0z0ohw71ork1a9FXRarK_oDP,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
1-rpBh_dRlxsl1gbHioMlvuQjH7ttKM0N,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
1-xCZvUie7qnllJA3xARxJ_k_Tyv6zVI9,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
1-y3QhnGnLDr34AUgJI1kzgnkZTnvfKqZ,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
101sNIfKRjc-_42xouZmRNjPoJ7Xbx439,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
109Ua2UatR9DQ7v9DEslNvEPf6yP3QUgX,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
10B0LUMV8zlz3SPw8fj47py6tBrzBxEEI,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Organic Matter,cotton,NA,Red,Red,Fiber,Fiber,NA,NA,NA,nominal
10CCmqTghVbDB5WIKsImW6dVkaxyclOEp,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,Other Plastic,PS or PVC or PET or PE,NA,White,White,Fragment,Fragment,NA,NA,NA,nominal
10Q93p4z-IIujUWTlrD6i3M7ZAKWQBEGI,,,,,,SCCWRP,SCCWRP,USA,SCCWRP Interlaboratory Comparison 2020-2022,Microplastics Image Explorer,NA,2022-01-01,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,nominal
